Steam Name, BuyOrderPrice
StatTrak™ AK-47 | Wasteland Rebel (Battle-Scarred),38.169880000000006,
StatTrak™ AUG | Ricochet (Factory New),2.7756399999999997,
Sealed Graffiti | Team Liquid | Atlanta 2017,0.0,
Souvenir P250 | Exchanger (Factory New),2.33772,
Souvenir SSG 08 | Detour (Well-Worn),2.39568,
Souvenir P2000 | Amber Fade (Field-Tested),3.5935200000000003,
Souvenir Dual Berettas | Colony (Factory New),1.48764,
★ Navaja Knife | Ultraviolet (Well-Worn),51.577960000000004,
★ Navaja Knife | Rust Coat (Well-Worn),44.938320000000004,
Souvenir Dual Berettas | Demolition (Field-Tested),2.79496,
Sealed Graffiti | Drug War Veteran,0.0,
★ StatTrak™ Navaja Knife | Safari Mesh (Field-Tested),42.88396,
★ StatTrak™ Navaja Knife | Urban Masked (Field-Tested),44.38448,
★ StatTrak™ Gut Knife | Scorched (Battle-Scarred),44.37804,
PP-Bizon | Forest Leaves (Field-Tested),0.37995999999999996,
StatTrak™ P2000 | Woodsman (Well-Worn),2.76276,
★ StatTrak™ Huntsman Knife | Night (Battle-Scarred),66.98244000000001,
Sawed-Off | Irradiated Alert (Well-Worn),0.26404,
★ Navaja Knife | Urban Masked (Well-Worn),43.21884,
Desert Eagle | Sunset Storm 弐 (Field-Tested),47.03132,
★ Paracord Knife | Boreal Forest (Well-Worn),84.40908,
★ StatTrak™ Navaja Knife | Safari Mesh (Well-Worn),39.11656,
★ StatTrak™ Classic Knife | Urban Masked (Battle-Scarred),68.85003999999999,
MP7 | Olive Plaid (Field-Tested),0.34776,
★ Bayonet | Damascus Steel (Battle-Scarred),122.51456,
★ StatTrak™ Bowie Knife | Boreal Forest (Well-Worn),60.877320000000005,
★ Paracord Knife | Urban Masked (Well-Worn),71.0332,
★ StatTrak™ M9 Bayonet | Blue Steel (Minimal Wear),183.46916,
Tec-9 | Cut Out (Field-Tested),0.4508,
★ StatTrak™ Survival Knife | Slaughter (Field-Tested),196.31052,
M4A4 | Howl (Well-Worn),1288.0,
★ Paracord Knife | Night Stripe (Well-Worn),85.09816,
★ StatTrak™ Bowie Knife | Safari Mesh (Minimal Wear),63.81396,
SG 553 | Traveler (Battle-Scarred),1.2236,
SG 553 | Tornado (Battle-Scarred),2.55668,
★ StatTrak™ Survival Knife | Boreal Forest (Field-Tested),80.75116,
★ StatTrak™ Karambit | Blue Steel (Minimal Wear),248.13964,
★ StatTrak™ Skeleton Knife | Night Stripe (Field-Tested),281.64696,
★ StatTrak™ Nomad Knife | Boreal Forest (Field-Tested),62.16532,
★ StatTrak™ Survival Knife | Fade (Factory New),342.02840000000003,
★ Paracord Knife | Scorched (Well-Worn),67.09836,
Souvenir Negev | Nuclear Waste (Well-Worn),0.8694000000000001,
Souvenir MAC-10 | Amber Fade (Well-Worn),3.3552400000000002,
★ Survival Knife | Forest DDPAT (Well-Worn),67.99352,
Sealed Graffiti | mousesports | Atlanta 2017,0.0,
★ StatTrak™ Flip Knife | Autotronic (Well-Worn),103.63892000000001,
Nova | Tempest (Field-Tested),1.2944399999999998,
★ StatTrak™ Ursus Knife | Slaughter (Field-Tested),134.75056,
★ StatTrak™ Talon Knife | Safari Mesh (Minimal Wear),121.70956000000001,
★ StatTrak™ Butterfly Knife | Tiger Tooth (Minimal Wear),480.62363999999997,
MAC-10 | Lapis Gator (Well-Worn),0.20608,
★ M9 Bayonet | Blue Steel (Factory New),217.22764,
Galil AR | Sandstorm (Well-Worn),0.4508,
★ StatTrak™ Talon Knife | Urban Masked (Battle-Scarred),102.396,
★ Survival Knife | Safari Mesh (Well-Worn),61.77248,
★ StatTrak™ Ursus Knife | Marble Fade (Minimal Wear),263.93052,
★ StatTrak™ M9 Bayonet | Stained (Field-Tested),130.84792000000002,
★ StatTrak™ Stiletto Knife | Urban Masked (Battle-Scarred),56.2856,
★ Stiletto Knife | Damascus Steel (Well-Worn),76.88716000000001,
★ StatTrak™ Huntsman Knife | Night (Minimal Wear),108.73296,
MAG-7 | Sand Dune (Field-Tested),0.21896000000000002,
P90 | Glacier Mesh (Battle-Scarred),2.45364,
★ StatTrak™ Gut Knife | Damascus Steel (Minimal Wear),68.17384,
XM1014 | Frost Borre (Well-Worn),10.76768,
Sawed-Off | Bamboo Shadow (Battle-Scarred),0.34776,
★ StatTrak™ Flip Knife | Night (Battle-Scarred),55.229440000000004,
★ StatTrak™ Karambit | Forest DDPAT (Battle-Scarred),126.19824000000001,
★ StatTrak™ Butterfly Knife | Ultraviolet (Well-Worn),200.23248,
★ Survival Knife | Safari Mesh (Battle-Scarred),65.7202,
★ StatTrak™ Bayonet | Case Hardened (Minimal Wear),178.66492,
★ StatTrak™ Flip Knife | Blue Steel (Minimal Wear),85.92892,
★ Bowie Knife | Ultraviolet (Factory New),176.68784000000002,
★ StatTrak™ Skeleton Knife | Blue Steel (Well-Worn),273.73220000000003,
★ Skeleton Knife | Stained (Battle-Scarred),226.06976000000003,
MP9 | Setting Sun (Well-Worn),0.9788800000000001,
★ Bowie Knife | Urban Masked (Well-Worn),53.92212000000001,
★ StatTrak™ Ursus Knife | Stained (Field-Tested),72.10224,
StatTrak™ MP9 | Dart (Well-Worn),0.5152,
★ Bayonet | Autotronic (Well-Worn),227.33844,
StatTrak™ PP-Bizon | Antique (Battle-Scarred),1.9255600000000002,
★ Gut Knife | Bright Water (Battle-Scarred),54.47596,
XM1014 | Teclu Burner (Well-Worn),0.76636,
★ Gut Knife | Freehand (Battle-Scarred),48.789440000000006,
★ StatTrak™ Gut Knife | Safari Mesh (Field-Tested),47.32112,
Nova | Baroque Orange (Battle-Scarred),14.82488,
★ Flip Knife | Forest DDPAT (Well-Worn),62.31344000000001,
★ StatTrak™ Falchion Knife | Safari Mesh (Battle-Scarred),47.59804,
★ StatTrak™ Shadow Daggers | Ultraviolet (Minimal Wear),78.22024,
StatTrak™ Nova | Antique (Field-Tested),7.68292,
SSG 08 | Sea Calico (Well-Worn),20.07348,
★ StatTrak™ Shadow Daggers | Case Hardened (Well-Worn),68.70192,
★ StatTrak™ Classic Knife | Fade (Minimal Wear),365.36696,
P90 | Astral Jörmungandr (Battle-Scarred),36.82392,
MP9 | Stained Glass (Battle-Scarred),14.82488,
Sealed Graffiti | Rogue | London 2018,0.0,
StatTrak™ FAMAS | Macabre (Well-Worn),0.81144,
★ StatTrak™ Falchion Knife | Safari Mesh (Well-Worn),46.586960000000005,
★ StatTrak™ Survival Knife | Urban Masked (Minimal Wear),90.16,
★ StatTrak™ Huntsman Knife | Blue Steel (Field-Tested),92.62008,
★ StatTrak™ Paracord Knife | Crimson Web (Field-Tested),264.4264,
★ StatTrak™ Talon Knife | Stained (Field-Tested),158.4884,
★ StatTrak™ Falchion Knife | Stained (Field-Tested),58.3142,
XM1014 | Fallout Warning (Minimal Wear),4.1151599999999995,
M249 | Jungle DDPAT (Minimal Wear),0.55384,
M4A4 | Modern Hunter (Well-Worn),6.44,
SCAR-20 | Army Sheen (Field-Tested),0.20608,
MAC-10 | Red Filigree (Well-Worn),13.2664,
M4A4 | Zirka (Well-Worn),7.0840000000000005,
★ Gut Knife | Blue Steel (Factory New),58.68128,
UMP-45 | Metal Flowers (Battle-Scarred),0.41216,
★ StatTrak™ Bayonet | Case Hardened (Well-Worn),160.18856000000002,
★ StatTrak™ Flip Knife | Urban Masked (Field-Tested),65.61716,
★ StatTrak™ Falchion Knife | Urban Masked (Battle-Scarred),50.07744,
★ StatTrak™ Huntsman Knife | Blue Steel (Minimal Wear),99.176,
SCAR-20 | Cyrex (Well-Worn),4.7205200000000005,
★ StatTrak™ M9 Bayonet | Blue Steel (Well-Worn),162.6422,
StatTrak™ XM1014 | Heaven Guard (Battle-Scarred),1.7838800000000001,
★ Bowie Knife | Doppler (Minimal Wear),162.5778,
★ StatTrak™ Bayonet | Autotronic (Battle-Scarred),206.14440000000002,
Nova | Moon in Libra (Battle-Scarred),0.42504000000000003,
★ StatTrak™ Karambit | Night (Well-Worn),154.98504,
★ Gut Knife | Safari Mesh (Well-Worn),45.95584,
★ StatTrak™ Bayonet | Slaughter (Field-Tested),176.14687999999998,
Dual Berettas | Urban Shock (Battle-Scarred),0.72128,
★ StatTrak™ Ursus Knife | Damascus Steel (Well-Worn),80.20376,
★ StatTrak™ M9 Bayonet | Urban Masked (Minimal Wear),126.15960000000001,
StatTrak™ AWP | Oni Taiji (Battle-Scarred),61.862640000000006,
★ StatTrak™ Shadow Daggers | Boreal Forest (Minimal Wear),50.341480000000004,
★ StatTrak™ M9 Bayonet | Forest DDPAT (Minimal Wear),138.22816,
★ StatTrak™ Karambit | Lore (Battle-Scarred),262.913,
★ StatTrak™ Gut Knife | Scorched (Field-Tested),52.58904,
★ StatTrak™ Nomad Knife | Stained (Field-Tested),96.29732,
Galil AR | Shattered (Well-Worn),1.12056,
★ StatTrak™ Flip Knife | Ultraviolet (Well-Worn),78.87068000000001,
★ Gut Knife | Lore (Well-Worn),85.27847999999999,
Tec-9 | Terrace (Field-Tested),17.903200000000002,
★ Nomad Knife | Stained (Factory New),114.62556000000001,
G3SG1 | Demeter (Well-Worn),1.2558,
FAMAS | Pulse (Well-Worn),3.8511200000000003,
★ StatTrak™ Skeleton Knife | Stained (Well-Worn),242.38228,
★ StatTrak™ Paracord Knife | Blue Steel (Well-Worn),121.83836000000001,
★ StatTrak™ Paracord Knife | Urban Masked (Minimal Wear),111.14152000000001,
★ StatTrak™ M9 Bayonet | Freehand (Well-Worn),140.44996,
Dual Berettas | Urban Shock (Well-Worn),0.92736,
★ StatTrak™ Nomad Knife | Blue Steel (Well-Worn),93.59252000000001,
★ StatTrak™ Stiletto Knife | Forest DDPAT (Minimal Wear),67.05972,
StatTrak™ AK-47 | Orbit Mk01 (Well-Worn),18.785480000000003,
★ Falchion Knife | Scorched (Well-Worn),54.97184,
★ StatTrak™ M9 Bayonet | Case Hardened (Battle-Scarred),155.74496000000002,
★ StatTrak™ Karambit | Scorched (Battle-Scarred),132.00068000000002,
SSG 08 | Sand Dune (Battle-Scarred),0.54096,
★ StatTrak™ Flip Knife | Scorched (Field-Tested),60.67768,
StatTrak™ AUG | Torque (Battle-Scarred),1.9835200000000002,
★ StatTrak™ Paracord Knife | Stained (Field-Tested),112.38444,
★ Flip Knife | Autotronic (Well-Worn),116.97616,
★ Navaja Knife | Ultraviolet (Factory New),106.0668,
★ StatTrak™ Huntsman Knife | Slaughter (Minimal Wear),156.05408,
★ StatTrak™ Shadow Daggers | Blue Steel (Battle-Scarred),54.546800000000005,
USP-S | Business Class (Well-Worn),6.9036800000000005,
★ Paracord Knife | Fade (Minimal Wear),444.21188,
★ Flip Knife | Freehand (Battle-Scarred),73.89256,
P2000 | Pulse (Well-Worn),0.30268,
★ Driver Gloves | Racing Green (Factory New),198.97668000000002,
XM1014 | Jungle (Field-Tested),0.34132,
XM1014 | Grassland (Battle-Scarred),0.30268,
SG 553 | Wave Spray (Well-Worn),1.30088,
MP7 | Asterion (Well-Worn),0.4508,
StatTrak™ Dual Berettas | Black Limba (Well-Worn),2.02216,
★ StatTrak™ Falchion Knife | Forest DDPAT (Minimal Wear),62.26836,
★ StatTrak™ Navaja Knife | Damascus Steel (Field-Tested),53.50996000000001,
Music Kit | Mateo Messina, For No Mankind,3.00748,
R8 Revolver | Llama Cannon (Field-Tested),1.6679599999999999,
MP9 | Storm (Well-Worn),0.13524,
★ StatTrak™ Karambit | Safari Mesh (Well-Worn),132.6962,
USP-S | Check Engine (Battle-Scarred),0.8694000000000001,
FAMAS | Djinn (Battle-Scarred),1.3073199999999998,
G3SG1 | Demeter (Field-Tested),1.10768,
Dual Berettas | Black Limba (Battle-Scarred),1.0626,
StatTrak™ SG 553 | Atlas (Well-Worn),0.47656,
StatTrak™ Tec-9 | Cut Out (Minimal Wear),1.3846,
Galil AR | Firefight (Factory New),1.57136,
MAC-10 | Malachite (Minimal Wear),0.9788800000000001,
StatTrak™ MAC-10 | Heat (Field-Tested),1.7581200000000001,
Tec-9 | Brass (Factory New),4.20532,
StatTrak™ P250 | Verdigris (Factory New),1.03684,
FAMAS | Night Borre (Field-Tested),0.25116,
AK-47 | Blue Laminate (Minimal Wear),5.08116,
Souvenir Galil AR | Cold Fusion (Well-Worn),1.1914,
XM1014 | Bone Machine (Minimal Wear),1.88048,
★ StatTrak™ Shadow Daggers | Rust Coat (Well-Worn),53.47776,
Souvenir Glock-18 | Groundwater (Minimal Wear),3.16848,
★ StatTrak™ Bowie Knife | Scorched (Well-Worn),57.0262,
StatTrak™ M4A1-S | Flashback (Well-Worn),2.05436,
★ StatTrak™ Navaja Knife | Boreal Forest (Well-Worn),40.076119999999996,
UMP-45 | Day Lily (Minimal Wear),6.49796,
StatTrak™ Tec-9 | Re-Entry (Factory New),3.27796,
★ StatTrak™ Navaja Knife | Case Hardened (Well-Worn),63.64008,
★ StatTrak™ Gut Knife | Boreal Forest (Well-Worn),47.514320000000005,
PP-Bizon | Rust Coat (Field-Tested),1.52628,
StatTrak™ MAC-10 | Heat (Minimal Wear),5.0167600000000006,
M249 | Jungle DDPAT (Battle-Scarred),0.24472000000000002,
StatTrak™ M4A4 | Evil Daimyo (Battle-Scarred),5.58992,
AK-47 | Fuel Injector (Well-Worn),38.80744,
★ StatTrak™ Navaja Knife | Scorched (Battle-Scarred),37.596720000000005,
M4A4 | Tornado (Minimal Wear),3.04612,
Sealed Graffiti | Astralis | Atlanta 2017,0.0,
★ Hydra Gloves | Mangrove (Minimal Wear),79.47604,
★ StatTrak™ Gut Knife | Black Laminate (Well-Worn),63.87192,
StatTrak™ Desert Eagle | Golden Koi (Minimal Wear),65.77172,
USP-S | Orion (Well-Worn),18.17368,
Glock-18 | Synth Leaf (Battle-Scarred),19.95756,
StatTrak™ AK-47 | Red Laminate (Minimal Wear),74.06,
★ Bowie Knife | Night (Well-Worn),73.255,
★ StatTrak™ Bayonet | Tiger Tooth (Minimal Wear),251.51420000000002,
SSG 08 | Tropical Storm (Well-Worn),1.05616,
Dual Berettas | Cobra Strike (Well-Worn),7.10976,
StatTrak™ Galil AR | Sugar Rush (Well-Worn),16.04204,
MAC-10 | Red Filigree (Factory New),25.566800000000004,
★ StatTrak™ Flip Knife | Stained (Battle-Scarred),69.22355999999999,
★ StatTrak™ Ursus Knife | Crimson Web (Well-Worn),148.90568,
Dual Berettas | Duelist (Minimal Wear),12.67392,
Glock-18 | Synth Leaf (Well-Worn),20.58868,
Sealed Graffiti | FaZe Clan | Boston 2018,0.0,
StatTrak™ Five-SeveN | Angry Mob (Battle-Scarred),6.12444,
★ StatTrak™ Stiletto Knife | Blue Steel (Field-Tested),74.47216,
★ Gut Knife | Marble Fade (Minimal Wear),88.50492000000001,
★ Talon Knife | Damascus Steel (Well-Worn),145.42164,
★ Navaja Knife | Slaughter (Field-Tested),67.56204,
★ Shadow Daggers | Boreal Forest (Well-Worn),48.48032,
FAMAS | Teardown (Well-Worn),0.34776,
★ Gut Knife | Case Hardened (Battle-Scarred),63.1764,
M4A4 | Royal Paladin (Well-Worn),9.42816,
StatTrak™ SCAR-20 | Cyrex (Field-Tested),11.746559999999999,
★ StatTrak™ Shadow Daggers | Slaughter (Minimal Wear),88.40188,
MP9 | Hot Rod (Minimal Wear),11.41812,
★ Bowie Knife | Tiger Tooth (Minimal Wear),138.36984,
XM1014 | Jungle (Well-Worn),0.31556,
Souvenir AUG | Storm (Well-Worn),2.31196,
StatTrak™ SCAR-20 | Cyrex (Field-Tested),9.96912,
★ StatTrak™ Bowie Knife | Forest DDPAT (Battle-Scarred),58.91956,
★ StatTrak™ Karambit | Urban Masked (Well-Worn),128.68408,
★ StatTrak™ Huntsman Knife | Damascus Steel (Well-Worn),74.84568,
Galil AR | Hunting Blind (Battle-Scarred),0.26404,
G3SG1 | Demeter (Battle-Scarred),1.13988,
PP-Bizon | Water Sigil (Battle-Scarred),0.4186,
★ Butterfly Knife | Boreal Forest (Factory New),333.0124,
Five-SeveN | Contractor (Field-Tested),0.21896000000000002,
★ StatTrak™ Skeleton Knife | Boreal Forest (Battle-Scarred),150.7604,
★ Bayonet | Tiger Tooth (Minimal Wear),231.85932,
★ StatTrak™ Flip Knife | Boreal Forest (Field-Tested),66.171,
★ Gut Knife | Boreal Forest (Battle-Scarred),47.11504,
★ StatTrak™ Bowie Knife | Blue Steel (Field-Tested),94.50056000000001,
★ Gut Knife | Safari Mesh (Battle-Scarred),49.54936,
★ Navaja Knife | Boreal Forest (Well-Worn),43.0514,
★ StatTrak™ Stiletto Knife | Scorched (Minimal Wear),61.76604,
★ M9 Bayonet | Damascus Steel (Battle-Scarred),136.87575999999999,
★ M9 Bayonet | Safari Mesh (Well-Worn),94.70664000000001,
★ Butterfly Knife | Scorched (Factory New),191.05548000000002,
★ Navaja Knife | Ultraviolet (Battle-Scarred),44.76444000000001,
★ Survival Knife | Night Stripe (Well-Worn),81.09892,
★ Driver Gloves | Imperial Plaid (Factory New),1361.60276,
★ StatTrak™ Gut Knife | Boreal Forest (Field-Tested),45.94296000000001,
★ StatTrak™ Talon Knife | Damascus Steel (Minimal Wear),195.776,
★ StatTrak™ Butterfly Knife | Crimson Web (Well-Worn),303.53652,
★ StatTrak™ Butterfly Knife | Slaughter (Field-Tested),378.15680000000003,
MP7 | Gunsmoke (Well-Worn),0.29624,
★ StatTrak™ Talon Knife | Ultraviolet (Well-Worn),134.41568,
★ StatTrak™ M9 Bayonet | Urban Masked (Well-Worn),96.58712,
Sawed-Off | Orange DDPAT (Field-Tested),3.2264399999999998,
SCAR-20 | Palm (Field-Tested),4.22464,
★ StatTrak™ Talon Knife | Blue Steel (Field-Tested),168.54124,
PP-Bizon | Bamboo Print (Well-Worn),0.36707999999999996,
StatTrak™ Desert Eagle | Kumicho Dragon (Well-Worn),24.987199999999998,
Audience Participation Parcel,10.51652,
SSG 08 | Mayan Dreams (Well-Worn),1.01752,
★ StatTrak™ Skeleton Knife | Blue Steel (Minimal Wear),388.33844,
★ Butterfly Knife | Safari Mesh (Factory New),209.9762,
★ StatTrak™ Karambit | Autotronic (Battle-Scarred),280.4298,
★ StatTrak™ Bayonet | Autotronic (Well-Worn),219.92600000000002,
★ Bayonet | Damascus Steel (Well-Worn),128.81932,
StatTrak™ M4A1-S | Mecha Industries (Well-Worn),18.88852,
★ Talon Knife | Tiger Tooth (Minimal Wear),293.7284,
XM1014 | Fallout Warning (Field-Tested),2.05436,
★ Shadow Daggers | Forest DDPAT (Well-Worn),47.102160000000005,
★ Gut Knife | Urban Masked (Well-Worn),46.033120000000004,
★ Navaja Knife | Safari Mesh (Well-Worn),43.03207999999999,
★ Falchion Knife | Fade (Minimal Wear),127.4154,
★ Survival Knife | Urban Masked (Well-Worn),61.76604,
★ StatTrak™ Stiletto Knife | Damascus Steel (Field-Tested),80.70608,
UMP-45 | Indigo (Well-Worn),0.4186,
★ StatTrak™ Ursus Knife | Crimson Web (Battle-Scarred),99.81356000000001,
★ Gut Knife | Scorched (Well-Worn),49.143640000000005,
★ Karambit | Lore (Well-Worn),301.9072,
StatTrak™ M4A4 | Howl (Well-Worn),1372.69888,
MAG-7 | Irradiated Alert (Field-Tested),0.29624,
★ M9 Bayonet | Tiger Tooth (Minimal Wear),265.35376,
★ Gut Knife | Bright Water (Well-Worn),57.985760000000006,
★ Bowie Knife | Boreal Forest (Well-Worn),60.58752,
★ StatTrak™ Ursus Knife | Safari Mesh (Well-Worn),57.74748,
★ Karambit | Freehand (Battle-Scarred),156.16356000000002,
Dual Berettas | Black Limba (Well-Worn),1.0626,
★ StatTrak™ Bayonet | Freehand (Well-Worn),121.42620000000001,
★ StatTrak™ Falchion Knife | Night (Battle-Scarred),54.48884,
MAG-7 | Hard Water (Well-Worn),0.483,
Nova | Moon in Libra (Well-Worn),0.47012,
MAC-10 | Indigo (Well-Worn),0.3864,
★ StatTrak™ Gut Knife | Urban Masked (Minimal Wear),53.0334,
Galil AR | Urban Rubble (Battle-Scarred),0.72128,
Souvenir XM1014 | CaliCamo (Field-Tested),1.7323600000000001,
★ StatTrak™ Navaja Knife | Urban Masked (Well-Worn),49.5236,
★ Gut Knife | Forest DDPAT (Well-Worn),50.322160000000004,
★ StatTrak™ Ursus Knife | Forest DDPAT (Battle-Scarred),56.29204,
★ StatTrak™ Karambit | Safari Mesh (Battle-Scarred),128.93524000000002,
★ Shadow Daggers | Urban Masked (Well-Worn),49.51072,
★ StatTrak™ Huntsman Knife | Night (Field-Tested),90.72028,
★ StatTrak™ Butterfly Knife | Scorched (Well-Worn),151.4366,
Negev | CaliCamo (Minimal Wear),1.33308,
★ StatTrak™ Gut Knife | Forest DDPAT (Field-Tested),48.242039999999996,
★ StatTrak™ Gut Knife | Urban Masked (Field-Tested),55.58364,
★ StatTrak™ Karambit | Boreal Forest (Minimal Wear),190.86228,
★ Survival Knife | Stained (Factory New),117.8842,
Dual Berettas | Moon in Libra (Battle-Scarred),0.4186,
P90 | Cold Blooded (Minimal Wear),15.559040000000001,
★ StatTrak™ Karambit | Stained (Field-Tested),187.53923999999998,
★ Bayonet | Night (Well-Worn),95.69839999999999,
★ Gut Knife | Tiger Tooth (Minimal Wear),88.0026,
XM1014 | VariCamo Blue (Field-Tested),1.82896,
Tec-9 | Nuclear Threat (Battle-Scarred),6.3112,
★ Shadow Daggers | Forest DDPAT (Battle-Scarred),48.242039999999996,
SCAR-20 | Storm (Well-Worn),0.37351999999999996,
★ StatTrak™ Survival Knife | Slaughter (Minimal Wear),233.08936,
StatTrak™ MAC-10 | Malachite (Battle-Scarred),1.30088,
★ StatTrak™ Flip Knife | Stained (Well-Worn),70.17668,
★ StatTrak™ Karambit | Autotronic (Well-Worn),282.43908,
★ Flip Knife | Rust Coat (Well-Worn),66.32556,
MP9 | Dark Age (Minimal Wear),22.784720000000004,
MP7 | Full Stop (Field-Tested),1.6293199999999999,
★ StatTrak™ M9 Bayonet | Lore (Battle-Scarred),211.6184,
Tec-9 | Tornado (Field-Tested),0.31556,
★ Huntsman Knife | Stained (Battle-Scarred),60.503800000000005,
★ StatTrak™ Bowie Knife | Blue Steel (Minimal Wear),96.3746,
StatTrak™ UMP-45 | Metal Flowers (Well-Worn),1.13344,
★ StatTrak™ Classic Knife | Stained (Factory New),141.23564000000002,
★ StatTrak™ Bowie Knife | Urban Masked (Minimal Wear),65.74596000000001,
★ StatTrak™ Navaja Knife | Night Stripe (Minimal Wear),52.58904,
MP9 | Dark Age (Minimal Wear),19.809440000000002,
